ENTITY_ID;OPERATING_COMPANY;ADDRESS;ZIP_CODE;CITY;LONGITUDE;LATITUDE;START_UP_DATE;LOADER_TYPE;NUMBER_OF_CHARGING_POINTS;CONNECTION_POWER_KW;PLUG_TYPES_1;POWER_1_KW;PLUG_TYPES_2;POWER_2_KW;PLUG_TYPES_3;POWER_3_KW;PLUG_TYPES_4;POWER_4_KW
6412;Stadtwerke Landshut;Am Alten Viehmarkt 5;84028;Landshut;12.156532;48.539971;01.10.12;Normalladeeinrichtung;3;39.4;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.6;;0.0
6413;Stadtwerke Landshut;Badstraße 1;84028;Landshut;12.1496666;48.538174;01.02.12;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
6414;E-WALD GmbH;Werkstraße 5;84030;Ergolding;12.168547;48.577335;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6415;E-WALD GmbH;Industriestraße 7;84030;Ergolding;12.167016;48.56478;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6416;Überlandzentrale Wörth/I.-Altheim Netz AG;Flurstraße Flnr. 825/5;84030;Ergolding;12.16852;48.57731;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6417;Überlandzentrale Wörth/I.-Altheim Netz AG;Industriestraße 7;84030;Ergolding;12.16678;48.56475;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6418;Stadtwerke Landshut;Ingolstädter Straße 19;84030;Landshut;12.1369404;48.5639289;01.03.14;Normalladeeinrichtung;3;47.6;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.6;;0.0
6419;E-WALD GmbH;Eugenbacher Straße 1;84032;Altdorf;12.10328;48.552616;26.10.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6420;Stadtwerke Landshut;Ludwig-Erhard-Straße 9;84034;Landshut;12.1003;48.539803;01.12.11;Normalladeeinrichtung;3;47.6;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.6;;0.0
6421;Stadtwerke Landshut;Neckarplatz;84036;Landshut;12.206293;48.56607;01.01.16;Normalladeeinrichtung;3;47.6;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.6;;0.0
6422;Überlandzentrale Wörth/I.-Altheim Netz AG;Regensburgerstraße 33;84051;Altheim;12.19558;48.59489;12.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6423;E-WALD GmbH;Rathausplatz 12;84051;Essenbach;12.216535;48.612177;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6424;Überlandzentrale Wörth/I.-Altheim Netz AG;Rathausplatz 14;84051;Essenbach;12.21655;48.61218;17.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6425;E-WALD GmbH;Neufahrner Straße 1;84056;Rottenburg;12.028459;48.702328;15.05.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6426;E-WALD GmbH;Torbogen 5;84066;Mallersdorf;12.253482;48.776336;31.07.14;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7
6427;E-WALD GmbH;Torbogen 3;84066;Mallersdorf-Pfaffenberg;12.253324;48.776239;31.07.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;DC CHAdeMO;22.0;;0.0;;0.0
6428;E-WALD GmbH;Bahnhofstraße 13;84069;Eggmühl;12.181799;48.836512;01.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6429;Charge-ON GmbH;Agna-Frohnauer Straße 1;84069;Schierling;12.13364;48.84444;16.08.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6430;Charge-ON GmbH;Landshuter Straße 32;84082;Laberweinting;12.31227;48.7947;19.10.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6431;E-WALD GmbH;Landshuter Straße 3;84095;Furth;12.025165;48.589619;13.10.15;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7
6432;E-WALD GmbH;Eichenstrasse 75;84100;Niederaichbach;12.315951;48.607439;15.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6433;Überlandzentrale Wörth/Isar Altheim Netz AG;Rathausstraße 2;84100;Niederaichbach;12.31594;48.60741;15.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6434;Überlandzentrale Wörth/I.-Altheim Netz AG;Eichenstraße 11;84100;Niederaichbach;12.31594;48.60741;15.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6435;Stadtwerke Vilsbiburg (Eigenbetrieb);Färberanger;84137;Vilsbiburg;12.35349722;48.4477444;01.06.13;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6436;Stadtwerke Vilsbiburg (Eigenbetrieb);Kolpingplatz 1a;84137;Vilsbiburg;12.358694;48.448783;01.07.12;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6437;Autohaus Thaler KG;Baumgartenstr. 1;84137;Vilsbiburg;12.339524;48.452217;30.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6438;Charge-ON GmbH;Hauptstr. 42;84184;Tiefenbach;12.0995;48.5028;30.08.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6439;E-WALD GmbH;Pfarrkirchener Straße 14;84307;Eggenfelden;12.76447;48.403943;06.08.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;;0.0;;0.0
6440;E-WALD GmbH;Landshuter Straße 22;84307;Eggenfelden;12.75705;48.403453;26.10.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6441;Charge-ON GmbH;Landshuter Straße 22;84307;Eggenfelden;12.7576;48.40349;27.06.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6442;EnBW Energie Baden-Württemberg;Fünfleiten 23;84326;Falkenberg;12.713883;48.510382;30.11.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6443;E-WALD GmbH;Bahnhofstraße;84347;Pfarrkirchen;12.93989;48.42947;30.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6444;E-WALD GmbH;Bahnhofstraße;84347;Pfarrkirchen;12.93689;48.42961;30.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6445;E-WALD GmbH;Bahnhofstraße;84347;Pfarrkirchen;12.93798;48.43069;30.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6446;Stadtwerke Pfarrkirchen - Eigenbetrieb;Großparkplatz an der Sparkasse;84347;Pfarrkirchen;12.93689;48.42961;28.12.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6447;Stadtwerke Pfarrkirchen - Eigenbetrieb;Park an der Sparkasse;84347;Pfarrkirchen;12.93869;48.42947;28.12.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6448;Stadtwerke Pfarrkirchen - Eigenbetrieb;Tiefgarage Marienplatz;84347;Pfarrkirchen;12.93798;48.43069;28.12.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6449;In(n) Energie GmbH;Maximilianstraße (Kirchenplatz);84359;Simbach;13.0272;48.26613;30.05.18;Normalladeeinrichtung;4;50.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;2.3;AC Schuko;2.3
6450;Charge-ON GmbH;Prof.-Drexel-Straße 25;84364;Bad;13.08388;48.44124;28.06.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6451;Charge-ON GmbH;Neuer Marktplatz 1;84364;Bad;13.08835;48.4432;28.06.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6452;Charge-ON GmbH;Hans-Moser-Straße 3;84364;Bad;13.091802;48.443029;27.06.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6453;Auto E. Kainzelsperger;Hauptstraße 56;84375;Kirchdorf;12.9847866;48.2513478;19.10.14;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2, AC Kupplung Typ 2;22.0;;0.0;;0.0;;0.0
6454;Stadtwerke Dorfen GmbH;Haager Str. 31;84405;Dorfen;12.154441;48.269897;01.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6455;Stadtwerke Dorfen GmbH;Ludwig-Mertl-Straße 1;84405;Dorfen;12.144828;48.281005;01.04.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6456;Stadtwerke Dorfen GmbH;Bahnhofstraße 0;84405;Dorfen;12.162176;48.267834;01.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6457;AVHz GmbH;Neuhausen 2;84431;Heldenstein;12.304;48.225;19.09.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0;;0.0
6458;E-WALD GmbH;Mühlbauerstrasse 2;84453;Mühldorf;12.545461;48.256541;16.10.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6459;Charge-ON GmbH;Töginger Straße 18 A;84453;Mühldorf;12.526646;48.244493;26.10.17;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6460;Stadtwerke Mühldorf a. Inn GmbH & Co. KG;Stadtplatz 48;84453;Mühldorf;12.52421;48.241369;01.09.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6461;E-WALD GmbH;Leopoldstraße 1;84453;Mühldorf;12.52144754;48.24096675;16.12.14;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7
6462;E-WALD GmbH;Bahnhofplatz 6;84453;Mühldorf;12.51868;48.248084;15.02.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6463;E-WALD GmbH;Bahnhofplatz 6;84453;Mühldorf;12.51868;48.248084;15.02.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6464;E-WALD GmbH;Marktler Straße;84489;Burghausen;12.831;48.169358;01.07.14;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6465;E-WALD GmbH;Stadtplatz 48;84489;Burghausen;12.832988;48.15892;20.05.16;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6466;Charge-ON GmbH;Franz-Alexander-Str.;84489;Burghausen;12.838542;48.177685;13.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6467;Charge-ON GmbH;Marienberger Straße 13;84489;Burghausen;12.18734;48.163068;20.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6468;Charge-ON GmbH;Franz-Alexander-Str.;84489;Burghausen;12.838542;48.177685;13.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6469;Charge-ON GmbH;Franz-Alexander-Straße;84489;Burghausen;12.834916;48.176874;13.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6470;Charge-ON GmbH;Raitenhaslach bei 7;84489;Burghausen;12.787045;48.129432;13.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6471;Charge-ON GmbH;Raitenhaslach bei 7;84489;Burghausen;12.787045;48.129432;13.09.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6472;Charge-ON GmbH;Stadtplatz 30;84494;Neumarkt-Sankt;12.50816;48.36144;20.11.17;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6473;Charge-ON GmbH;Kapellplatz 2a;84503;Altötting;12.6767;48.2267;07.06.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6474;Charge-ON GmbH;Maria-Ward-Straße 9;84503;Altötting;12.6808;48.2254;07.06.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6475;Allego GmbH;Gewerbepark Frixing;84513;Erhartingen;12.550022;48.272555;21.02.17;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
6476;Stadt Töging a. Inn;Hauptstr.26;84513;Töging;12.59077;48.256313;22.11.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC CEE 5 polig;22.0;AC Steckdose Typ 2, AC CEE 5 polig;22.0;;0.0;;0.0
6477;E-WALD GmbH;Ludwigstraße 14;84524;Neuötting;12.683937;48.241314;09.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6478;E-WALD GmbH;Stadtplatz;84529;Tittmoning;12.766891;48.062991;28.07.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6479;Charge-ON GmbH;Hauptstraße 18;84533;Haiming;12.8867;48.2126;22.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6480;E-WALD GmbH;Mobil-Oil-Straße 34;84539;Ampfing;12.410316;48.252125;22.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6481;Charge-ON GmbH;Schweppermannstr. 12;84539;Ampfing;12.413398;48.256559;26.10.17;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6482;Stadtwerke Mühldorf a. Inn GmbH & Co. KG;Mühldorfer Straße 2;84543;Winhöring;12.649837;48.2649;01.09.17;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6483;Charge-ON GmbH;Neumarkter Straße 14;84546;Egglkofen;12.4506;48.3933;31.01.18;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6484;Elektro Maier GmbH;Hauptstraße 27;84558;Kirchweidach;12.6438459;48.0865994;08.05.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2, AC Schuko;3.0;;0.0;;0.0
6485;Raiffeisenbank Neumarkt-St. Veit - Reischach eG;Öttinger Straße 8;84571;Reischach;12.7245378;48.2898836;29.06.18;Schnellladeeinrichtung;2;110.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
6486;Stadtwerke Ingolstadt Beteiligungen GmbH;Mauthstraße 13;85049;Ingolstadt;11.426985;48.76314;27.06.13;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6487;Stadtwerke Ingolstadt Beteiligungen GmbH;Donaustraße 10;85049;Ingolstadt;11.426317;48.761385;27.06.13;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6488;Stadtwerke Ingolstadt Beteiligungen GmbH;Am Sportpark 1;85049;Ingolstadt;11.48414;48.74494;20.05.15;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6489;Stadtwerke Ingolstadt Beteiligungen GmbH;Am Sportpark 1b;85049;Ingolstadt;11.48631;48.74678;20.05.15;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6490;Stadtwerke Ingolstadt Beteiligungen GmbH;Levelingstraße 1;85049;Ingolstadt;11.379306;48.771587;22.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
6491;IFG Ingolstadt AöR;Schloßlände 1;85049;Ingolstadt;11.430775;48.763824;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6492;IFG Ingolstadt AöR;Schloßlände 1;85049;Ingolstadt;11.430768;48.763827;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6493;IFG Ingolstadt AöR;Esplanade 2;85049;Ingolstadt;11.43142;48.766048;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6494;IFG Ingolstadt AöR;Esplanade 2;85049;Ingolstadt;11.43146;48.766064;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6495;IFG Ingolstadt AöR;Dreizehnerstraße;85049;Ingolstadt;11.423736;48.770126;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6496;IFG Ingolstadt AöR;Dreizehnerstraße;85049;Ingolstadt;11.423809;48.770126;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6497;IFG Ingolstadt AöR;Jahnstraße 9;85049;Ingolstadt;11.421384;48.760792;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6498;IFG Ingolstadt AöR;Jahnstraße 9;85049;Ingolstadt;11.421426;48.760773;29.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6499;IFG Ingolstadt AöR;Bergbräustraße 3;85049;Ingolstadt;11.419227;48.764779;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6500;IFG Ingolstadt AöR;Bergbräustraße 3;85049;Ingolstadt;11.419227;48.764779;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6501;IFG Ingolstadt AöR;Bergbräustraße 3;85049;Ingolstadt;11.419227;48.764779;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6502;IFG Ingolstadt AöR;Bergbräustraße 3;85049;Ingolstadt;11.419227;48.764779;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6503;IFG Ingolstadt AöR;Am Nordbahnhof 3;85049;Ingolstadt;11.432219;48.773082;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6504;IFG Ingolstadt AöR;Am Nordbahnhof 3;85049;Ingolstadt;11.432219;48.773082;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6505;IFG Ingolstadt AöR;Am Nordbahnhof 3;85049;Ingolstadt;11.432219;48.773082;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6506;IFG Ingolstadt AöR;Am Nordbahnhof 3;85049;Ingolstadt;11.432219;48.773082;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6507;IFG Ingolstadt AöR;Schlosslände 25;85049;Ingolstadt;11.433659;48.764703;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6508;IFG Ingolstadt AöR;Schlosslände 25;85049;Ingolstadt;11.433659;48.764703;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6509;IFG Ingolstadt AöR;Schlosslände 25;85049;Ingolstadt;11.433659;48.764703;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6510;IFG Ingolstadt AöR;Schlosslände 25;85049;Ingolstadt;11.433659;48.764703;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6511;IFG Ingolstadt AöR;Proviantstraße;85049;Ingolstadt;11.425857;48.767748;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6512;IFG Ingolstadt AöR;Proviantstraße;85049;Ingolstadt;11.425857;48.767748;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6513;IFG Ingolstadt AöR;Proviantstraße;85049;Ingolstadt;11.425857;48.767748;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6514;IFG Ingolstadt AöR;Proviantstraße;85049;Ingolstadt;11.425857;48.767748;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6515;Lechwerke AG;Im Weiherfled 4;85051;Ingolstadt;11.421128;48.704388;27.09.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
6516;IFG Ingolstadt AöR;Regimentstraße;85051;Ingolstadt;11.433505;48.760112;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6517;IFG Ingolstadt AöR;Regimentstraße;85051;Ingolstadt;11.433505;48.760112;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6518;IFG Ingolstadt AöR;Regimentstraße;85051;Ingolstadt;11.433505;48.760112;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6519;IFG Ingolstadt AöR;Regimentstraße;85051;Ingolstadt;11.433505;48.760112;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6520;IFG Ingolstadt AöR;Elisabethstraße 3;85051;Ingolstadt;11.437203;48.743583;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6521;IFG Ingolstadt AöR;Elisabethstraße 3;85051;Ingolstadt;11.437203;48.743583;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6522;IFG Ingolstadt AöR;Elisabethstraße 3;85051;Ingolstadt;11.437203;48.743583;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6523;IFG Ingolstadt AöR;Elisabethstraße 3;85051;Ingolstadt;11.437203;48.743583;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6524;IFG Ingolstadt AöR;Martin-Hemm-Straße 8;85051;Ingolstadt;11.440074;48.745065;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6525;IFG Ingolstadt AöR;Martin-Hemm-Straße 8;85051;Ingolstadt;11.440074;48.745065;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6526;IFG Ingolstadt AöR;Martin-Hemm-Straße 8;85051;Ingolstadt;11.440074;48.745065;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6527;IFG Ingolstadt AöR;Martin-Hemm-Straße 8;85051;Ingolstadt;11.440074;48.745065;16.11.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
6528;Allego GmbH;Wankelstraße 3;85053;Ingolstadt;11.472515;48.747459;27.06.16;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
6529;Allego GmbH;Wankelstraße 3;85053;Ingolstadt;11.472515;48.747459;07.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
6530;Allego GmbH;Otto-Hahn-Straße 1 Ingolstadt Village;85055;Ingolstadt;11.478078;48.783825;30.10.15;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
